ID_DOM;nMora;CodIBGE7;CodUF;qMora;R14;R15;R16
176;12;2311306;23;12;4;1;200
177;1;5008404;50;4;1;1;100
177;2;5008404;50;4;2;1;500
177;3;5008404;50;4;3;2; 
177;4;5008404;50;4;3;2; 
178;1;5008404;50;5;1;1;200
178;2;5008404;50;5;2;1;200
178;3;5008404;50;5;4;2; 
178;4;5008404;50;5;3;2; 
178;5;5008404;50;5;3;2; 
179;1;5008404;50;2;1;1;250
179;2;5008404;50;2;4;2; 
180;1;5008404;50;3;1;1;50
180;2;5008404;50;3;2;1;200
180;3;5008404;50;3;4;1;100
181;1;2900355;29;2;1;1;100
181;2;2900355;29;2;2;1;220
182;1;4106902;41;5;1;2; 
182;2;4106902;41;5;2;1;700
182;3;4106902;41;5;3;2; 
182;4;4106902;41;5;3;2; 
182;5;4106902;41;5;5;2; 
183;1;1508035;15;4;1;1;112
183;2;1508035;15;4;8;1;400
183;3;1508035;15;4;3;2; 
183;4;1508035;15;4;3;2; 
184;1;1508035;15;6;1;1;134
184;2;1508035;15;6;3;1;100
184;3;1508035;15;6;3;2; 
184;4;1508035;15;6;3;2; 
184;5;1508035;15;6;3;2; 
184;6;1508035;15;6;3;2; 
185;1;1508035;15;4;1;1;101
185;2;1508035;15;4;3;2; 
185;3;1508035;15;4;8;1;20
185;4;1508035;15;4;7;1;700
186;1;1508035;15;3;1;1;370
186;2;1508035;15;3;4;2; 
186;3;1508035;15;3;5;2; 
187;1;1508035;15;4;1;1;600
187;2;1508035;15;4;2;2; 
187;3;1508035;15;4;3;2; 
187;4;1508035;15;4;4;2; 
188;1;1508035;15;6;1;1;112
188;2;1508035;15;6;2;1;35
188;3;1508035;15;6;3;2; 
188;4;1508035;15;6;3;2; 
188;5;1508035;15;6;3;2; 
188;6;1508035;15;6;5;2; 
189;2;2516409;25;3;2;1;9999,99
189;3;2516409;25;3;6;3;9999,99
189;1;2516409;25;3;1;1;668
190;1;5205109;52;6;1;1;600
190;2;5205109;52;6;2;1;400
190;3;5205109;52;6;3;2; 
190;4;5205109;52;6;3;2; 
190;5;5205109;52;6;3;2; 
190;6;5205109;52;6;3;2; 
191;1;2707305;27;5;1;1;134
191;2;2707305;27;5;2;2; 
191;3;2707305;27;5;3;2; 
191;4;2707305;27;5;3;2; 
191;5;2707305;27;5;3;2; 
192;1;2707305;27;6;1;1;134
192;2;2707305;27;6;2;2; 
192;3;2707305;27;6;3;2; 
192;4;2707305;27;6;3;2; 
192;5;2707305;27;6;3;2; 
192;6;2707305;27;6;3;2; 
193;1;2707305;27;7;1;1;66
193;2;2707305;27;7;2;2; 
193;3;2707305;27;7;3;2; 
193;4;2707305;27;7;3;2; 
193;5;2707305;27;7;3;2; 
193;6;2707305;27;7;3;2; 
193;7;2707305;27;7;3;2; 
194;1;2707305;27;6;1;1;112
194;2;2707305;27;6;2;1;600
194;3;2707305;27;6;3;2; 
194;4;2707305;27;6;3;2; 
194;5;2707305;27;6;3;2; 
194;6;2707305;27;6;3;2; 
195;1;2707305;27;11;1;1;674
195;2;2707305;27;11;2;1;20
195;3;2707305;27;11;4;2; 
195;4;2707305;27;11;5;2; 
195;5;2707305;27;11;3;2; 
195;6;2707305;27;11;3;2; 
195;7;2707305;27;11;3;2; 
195;8;2707305;27;11;3;2; 
195;9;2707305;27;11;3;2; 
195;10;2707305;27;11;3;2; 
195;11;2707305;27;11;5;2; 
196;2;2707305;27;4;2;1;9999,99
196;1;2707305;27;4;1;1;184
196;3;2707305;27;4;3;2; 
196;4;2707305;27;4;3;2; 
197;1;1508035;15;4;1;1;134
197;2;1508035;15;4;2;2; 
197;3;1508035;15;4;3;2; 
197;4;1508035;15;4;3;2; 
198;1;3156908;31;6;1;1;134
198;2;3156908;31;6;2;1;195
198;3;3156908;31;6;3;1;100
198;4;3156908;31;6;3;2; 
198;5;3156908;31;6;3;2; 
198;6;3156908;31;6;3;2; 
199;1;5208707;52;2;1;1;272
199;2;5208707;52;2;3;2; 
200;1;4205407;42;4;1;1;490
200;2;4205407;42;4;3;2; 
200;3;4205407;42;4;3;2; 
200;4;4205407;42;4;2;1;400
201;1;1504422;15;4;1;1;90
201;2;1504422;15;4;3;2; 
201;3;1504422;15;4;3;2; 
201;4;1504422;15;4;3;2; 
202;1;1504422;15;5;1;1;112
202;2;1504422;15;5;2;1;400
202;3;1504422;15;5;3;2; 
202;4;1504422;15;5;3;2; 
202;5;1504422;15;5;3;2; 
203;1;1506559;15;7;1;1;90
203;2;1506559;15;7;8;1;150
203;3;1506559;15;7;7;1;50
203;4;1506559;15;7;8;2; 
203;5;1506559;15;7;7;2; 
203;6;1506559;15;7;3;2; 
203;7;1506559;15;7;4;2; 
204;1;1504422;15;5;1;1;90
204;2;1504422;15;5;2;2; 
204;3;1504422;15;5;3;3;60
204;4;1504422;15;5;5;2; 
204;5;1504422;15;5;8;2; 
205;1;5002704;50;4;1;1;100
205;2;5002704;50;4;2;1;545
205;3;5002704;50;4;4;1;200
205;4;5002704;50;4;3;2; 
206;1;2607752;26;3;1;1;190
206;2;2607752;26;3;4;2; 
206;3;2607752;26;3;3;2; 
207;1;2905206;29;8;1;1;600
207;2;2905206;29;8;2;1;10
207;3;2905206;29;8;4;2; 
207;4;2905206;29;8;4;3;100
207;5;2905206;29;8;4;2; 
207;6;2905206;29;8;3;2; 
207;7;2905206;29;8;3;2; 
207;8;2905206;29;8;5;2; 
208;1;5213806;52;6;1;1;624
208;2;5213806;52;6;2;2; 
208;3;5213806;52;6;3;2; 
208;4;5213806;52;6;3;2; 
208;5;5213806;52;6;3;2; 
208;6;5213806;52;6;3;2; 
209;1;5213806;52;4;1;1;545
209;2;5213806;52;4;2;1;820
209;3;5213806;52;4;3;1;300
209;4;5213806;52;4;3;2; 
210;1;5213806;52;8;1;1;112
210;2;5213806;52;8;2;1;300
210;3;5213806;52;8;4;2; 
210;4;5213806;52;8;4;2; 
210;5;5213806;52;8;4;2; 
210;6;5213806;52;8;4;2; 
210;7;5213806;52;8;5;2; 
210;8;5213806;52;8;5;2; 
211;2;4107652;41;9;2;1;9999,99
211;1;4107652;41;9;1;1;200
211;3;4107652;41;9;4;2; 
211;4;4107652;41;9;4;2; 
211;5;4107652;41;9;4;2; 
211;6;4107652;41;9;4;2; 
211;7;4107652;41;9;5;2; 
211;8;4107652;41;9;5;2; 
211;9;4107652;41;9;5;2; 
212;1;2311801;23;3;1;1;90
212;2;2311801;23;3;3;2; 
212;3;2311801;23;3;3;2; 
213;1;2311306;23;2;1;1;368
213;2;2311306;23;2;4;2; 
214;1;2311306;23;5;1;1;550
214;2;2311306;23;5;4;1;400
214;3;2311306;23;5;5;2; 
214;4;2311306;23;5;5;2; 
214;5;2311306;23;5;8;2; 
215;1;2311306;23;12;1;1;112
215;2;2311306;23;12;2;2; 
215;3;2311306;23;12;3;2; 
215;4;2311306;23;12;3;2; 
215;5;2311306;23;12;3;2; 
215;6;2311306;23;12;3;2; 
215;7;2311306;23;12;4;2; 
215;8;2311306;23;12;4;2; 
215;9;2311306;23;12;4;2; 
215;10;2311306;23;12;4;2; 
215;11;2311306;23;12;5;2; 
215;12;2311306;23;12;5;2; 
216;1;2311306;23;6;1;1;234
216;2;2311306;23;6;2;2; 
216;3;2311306;23;6;3;2; 
216;4;2311306;23;6;3;2; 
216;5;2311306;23;6;3;2; 
216;6;2311306;23;6;3;2; 
217;1;2311306;23;5;1;1;90
217;2;2311306;23;5;2;3;20
217;3;2311306;23;5;3;2; 
217;4;2311306;23;5;4;1;400
217;5;2311306;23;5;5;2; 
218;1;2311306;23;5;1;1;112
218;2;2311306;23;5;7;1;540
218;3;2311306;23;5;7;1;540
218;4;2311306;23;5;5;2; 
218;5;2311306;23;5;3;2; 
219;1;2311306;23;5;1;1;166
219;2;2311306;23;5;2;1;540
219;3;2311306;23;5;3;2; 
219;4;2311306;23;5;3;2; 
219;5;2311306;23;5;3;2; 
220;1;2311306;23;3;1;1;92
220;2;2311306;23;3;2;1;80
220;3;2311306;23;3;3;2; 
221;1;2311306;23;5;1;1;68
221;2;2311306;23;5;2;1;400
221;3;2311306;23;5;4;2; 
221;4;2311306;23;5;4;2; 
221;5;2311306;23;5;4;2; 
222;1;5219753;52;6;1;1;934
222;2;5219753;52;6;2;2; 
222;3;5219753;52;6;3;2; 
222;4;5219753;52;6;3;2; 
222;5;5219753;52;6;3;2; 
222;6;5219753;52;6;3;2; 
223;1;1501808;15;6;1;1;500
223;2;1501808;15;6;4;1;500
223;3;1501808;15;6;8;2; 
223;4;1501808;15;6;6;2; 
223;5;1501808;15;6;6;2; 
223;6;1501808;15;6;6;2; 
224;1;1501808;15;6;1;1;630
224;2;1501808;15;6;4;2; 
224;3;1501808;15;6;6;2; 
224;4;1501808;15;6;4;2; 
224;5;1501808;15;6;4;2; 
224;6;1501808;15;6;5;2; 
225;1;1501808;15;4;1;1;112
225;2;1501808;15;4;2;1;100
225;3;1501808;15;4;3;2; 
225;4;1501808;15;4;3;2; 
226;1;1501808;15;4;1;1;96
226;2;1501808;15;4;2;1;300
226;3;1501808;15;4;3;2; 
226;4;1501808;15;4;3;2; 
227;1;1505106;15;6;1;1;50
227;2;1505106;15;6;2;2; 
227;3;1505106;15;6;4;1;200
227;4;1505106;15;6;4;2; 
227;5;1505106;15;6;5;2; 
227;6;1505106;15;6;5;2; 
228;1;2900355;29;4;1;3;30
228;2;2900355;29;4;2;2; 
228;3;2900355;29;4;3;2; 
228;4;2900355;29;4;3;2; 
229;1;2900355;29;4;1;2; 
229;2;2900355;29;4;2;1;120
229;3;2900355;29;4;3;2; 
229;4;2900355;29;4;4;2; 
230;1;4104303;41;7;1;1;600
230;2;4104303;41;7;2;2; 
230;3;4104303;41;7;3;2; 
230;4;4104303;41;7;4;2; 
230;5;4104303;41;7;3;2; 
230;6;4104303;41;7;5;2; 
230;7;4104303;41;7;3;2; 
231;1;4113502;41;6;1;1;110
231;2;4113502;41;6;2;1;750
231;3;4113502;41;6;3;2; 
231;4;4113502;41;6;3;2; 
231;5;4113502;41;6;3;2; 
231;6;4113502;41;6;3;2; 
232;1;4113502;41;6;1;1;134
232;2;4113502;41;6;2;1;350
232;3;4113502;41;6;3;2; 
232;4;4113502;41;6;3;2; 
232;5;4113502;41;6;3;2; 
232;6;4113502;41;6;3;2; 
233;1;4113502;41;5;1;1;484
233;2;4113502;41;5;3;1;300
233;3;4113502;41;5;3;1;50
233;4;4113502;41;5;3;1;50
233;5;4113502;41;5;3;1;50
234;1;1200385;12;6;1;2; 
234;2;1200385;12;6;2;2; 
234;3;1200385;12;6;3;2; 
234;4;1200385;12;6;3;2; 
234;5;1200385;12;6;3;2; 
234;6;1200385;12;6;3;2; 
235;1;1500800;15;5;1;1;500
235;2;1500800;15;5;7;1;200
235;3;1500800;15;5;8;2; 
235;4;1500800;15;5;4;1;100
235;5;1500800;15;5;8;2; 
236;1;3205002;32;8;1;2; 
236;2;3205002;32;8;2;1;60
236;3;3205002;32;8;7;1;89
236;4;3205002;32;8;4;2; 
236;5;3205002;32;8;3;2; 
236;6;3205002;32;8;3;2; 
236;7;3205002;32;8;3;2; 
236;8;3205002;32;8;5;2; 
237;1;5218508;52;4;1;2; 
237;2;5218508;52;4;3;2; 
237;3;5218508;52;4;3;2; 
237;4;5218508;52;4;3;2; 
238;1;2311801;23;2;1;1;218
238;2;2311801;23;2;2;1;150
239;2;2304707;23;4;2;1;9999,99
239;1;2304707;23;4;1;1;44
239;3;2304707;23;4;3;2; 
239;4;2304707;23;4;3;2; 
240;1;4119905;41;5;1;1;124
240;2;4119905;41;5;2;1;350
240;3;4119905;41;5;4;2; 
240;4;4119905;41;5;3;2; 
240;5;4119905;41;5;3;2; 
241;1;4120408;41;2;1;2; 
241;2;4120408;41;2;3;2; 
242;1;4113502;41;4;1;1;244
242;2;4113502;41;4;2;1;540
242;3;4113502;41;4;3;2; 
242;4;4113502;41;4;3;2; 
243;1;4113502;41;5;1;1;374
243;2;4113502;41;5;2;1;400
243;3;4113502;41;5;3;2; 
243;4;4113502;41;5;3;2; 
243;5;4113502;41;5;3;2; 
244;1;2516409;25;7;1;1;200
244;2;2516409;25;7;2;2; 
244;3;2516409;25;7;3;2; 
244;4;2516409;25;7;3;2; 
244;5;2516409;25;7;3;2; 
244;6;2516409;25;7;3;2; 
244;7;2516409;25;7;3;2; 
245;1;1505106;15;4;1;2; 
245;2;1505106;15;4;2;1;150
245;3;1505106;15;4;3;2; 
245;4;1505106;15;4;3;2; 
246;1;2311801;23;4;1;1;66
246;2;2311801;23;4;3;2; 
246;3;2311801;23;4;3;2; 
246;4;2311801;23;4;3;2; 
247;1;2311801;23;6;1;1;112
247;2;2311801;23;6;4;1;540
247;3;2311801;23;6;3;2; 
247;4;2311801;23;6;3;2; 
247;5;2311801;23;6;3;2; 
247;6;2311801;23;6;2;2; 
248;1;2304707;23;5;1;1;595
248;2;2304707;23;5;2;2; 
248;3;2304707;23;5;4;2; 
248;4;2304707;23;5;4;2; 
248;5;2304707;23;5;4;2; 
249;2;2304707;23;4;2;1;9999,99
249;1;2304707;23;4;1;1;112
249;3;2304707;23;4;4;2; 
249;4;2304707;23;4;4;2; 
250;1;2304707;23;4;1;2; 
250;2;2304707;23;4;2;1;100
250;3;2304707;23;4;3;2; 
250;4;2304707;23;4;4;2; 
251;1;2304707;23;4;1;1;90
251;2;2304707;23;4;2;1;540
251;3;2304707;23;4;3;2; 
251;4;2304707;23;4;3;2; 
252;1;2304707;23;3;1;1;68
252;2;2304707;23;3;7;1;200
252;3;2304707;23;3;5;2; 
253;1;2304707;35;6;1;1;707
253;2;2304707;35;6;3;2; 
253;3;2304707;35;6;3;2; 
253;4;2304707;35;6;3;2; 
253;5;2304707;35;6;3;2; 
253;6;2304707;35;6;3;2; 
254;2;2304707;23;5;2;1;9999,99
254;3;2304707;23;5;3;3;9999,99
254;4;2304707;23;5;3;3;9999,99
254;5;2304707;23;5;3;3;9999,99
254;1;2304707;23;5;1;1;168
255;2;2304707;23;2;2;1;9999,99
255;1;2304707;23;2;1;1;68
256;1;5215652;52;4;1;1;112
256;2;5215652;52;4;2;1;450
256;3;5215652;52;4;3;2; 
256;4;5215652;52;4;3;2; 
257;1;5215652;52;4;1;1;90
257;2;5215652;52;4;2;1;350
257;3;5215652;52;4;7;2; 
257;4;5215652;52;4;3;2; 
258;1;5215652;52;4;1;1;112
258;2;5215652;52;4;2;1;300
258;3;5215652;52;4;3;2; 
258;4;5215652;52;4;3;2; 
259;1;5215652;52;4;1;1;240
259;2;5215652;52;4;2;1;150
259;3;5215652;52;4;3;2; 
259;4;5215652;52;4;3;2; 
260;1;2111508;21;4;1;1;100
260;2;2111508;21;4;4;2; 
260;3;2111508;21;4;3;2; 
260;4;2111508;21;4;3;2; 
261;1;2111508;21;5;1;1;68
261;2;2111508;21;5;6;1;100
261;3;2111508;21;5;6;1;100
261;4;2111508;21;5;6;2; 
261;5;2111508;21;5;8;2; 
262;1;2111508;21;6;1;1;200
262;2;2111508;21;6;4;1;150
262;3;2111508;21;6;4;2; 
262;4;2111508;21;6;6;2; 
262;5;2111508;21;6;6;2; 
262;6;2111508;21;6;6;2; 
263;1;2605608;26;2;1;1;68
263;2;2605608;26;2;4;2; 
264;1;1501808;15;6;1;1;134
264;2;1501808;15;6;7;2; 
264;3;1501808;15;6;2;1;600
264;4;1501808;15;6;3;2; 
264;5;1501808;15;6;3;2; 
264;6;1501808;15;6;3;2; 
265;1;1501808;15;7;1;2; 
265;2;1501808;15;7;2;1;90
265;3;1501808;15;7;3;2; 
265;4;1501808;15;7;3;2; 
265;5;1501808;15;7;3;2; 
265;6;1501808;15;7;3;2; 
265;7;1501808;15;7;3;2; 
266;1;2311801;23;2;1;1;312
266;2;2311801;23;2;8;2; 
267;2;2311801;23;5;2;1;9999,99
267;1;2311801;23;5;1;1;123
267;3;2311801;23;5;4;3;200
267;4;2311801;23;5;3;2; 
267;5;2311801;23;5;3;2; 
268;1;2311801;23;3;1;1;90
268;2;2311801;23;3;2;1;545
268;3;2311801;23;3;3;2; 
269;1;2311801;23;4;1;1;22
269;2;2311801;23;4;2;1;450
269;3;2311801;23;4;3;2; 
269;4;2311801;23;4;8;2; 
270;1;2403103;24;7;1;1;734
270;2;2403103;24;7;2;1;180
270;3;2403103;24;7;4;2; 
270;4;2403103;24;7;3;2; 
270;5;2403103;24;7;3;2; 
270;6;2403103;24;7;3;2; 
270;7;2403103;24;7;3;2; 
271;1;2403103;24;7;1;1;134
271;2;2403103;24;7;2;2; 
271;3;2403103;24;7;3;2; 
271;4;2403103;24;7;3;2; 
271;5;2403103;24;7;3;2; 
271;6;2403103;24;7;3;2; 
271;7;2403103;24;7;3;2; 
272;3;2907806;29;4;2;1;9999,99
272;1;2907806;29;4;1;2; 
272;2;2907806;29;4;3;2; 
272;4;2907806;29;4;4;1;300
273;1;2907806;29;3;1;2; 
273;2;2907806;29;3;2;2; 
273;3;2907806;29;3;3;1;545
274;1;3143302;31;3;1;1;280
274;2;3143302;31;3;2;1;540
274;3;3143302;31;3;3;1;22
275;1;4120408;41;4;1;1;545
275;2;4120408;41;4;2;1;545
275;3;4120408;41;4;3;2; 
275;4;4120408;41;4;4;2; 
276;1;4120408;41;5;1;1;660
276;2;4120408;41;5;2;1;600
276;3;4120408;41;5;4;2; 
276;4;4120408;41;5;3;2; 
276;5;4120408;41;5;3;2; 
277;1;4120408;41;5;1;1;540
277;2;4120408;41;5;2;1;540
277;3;4120408;41;5;3;2; 
277;4;4120408;41;5;3;2; 
277;5;4120408;41;5;6;1;150
278;1;2111508;21;4;1;1;500
278;2;2111508;21;4;2;1;500
278;3;2111508;21;4;3;2; 
278;4;2111508;21;4;3;1;100
279;1;2111508;21;8;1;2; 
279;2;2111508;21;8;2;1;600
279;3;2111508;21;8;4;2; 
279;4;2111508;21;8;3;2; 
279;5;2111508;21;8;3;2; 
279;6;2111508;21;8;3;2; 
279;7;2111508;21;8;3;2; 
279;8;2111508;21;8;3;2; 
280;1;2111508;21;6;1;1;100
280;2;2111508;21;6;2;1;520
280;3;2111508;21;6;3;2; 
280;4;2111508;21;6;3;2; 
280;5;2111508;21;6;3;2; 
280;6;2111508;21;6;3;2; 
281;1;2111508;21;3;1;1;400
281;2;2111508;21;3;4;2; 
281;3;2111508;21;3;2;2; 
282;1;2111508;21;12;1;2; 
282;2;2111508;21;12;2;1;50
282;3;2111508;21;12;4;2; 
282;4;2111508;21;12;4;1;100
282;5;2111508;21;12;4;2; 
282;6;2111508;21;12;4;1;30
282;7;2111508;21;12;4;2; 
282;8;2111508;21;12;4;1;50
282;9;2111508;21;12;3;1;30
282;10;2111508;21;12;3;2; 
282;11;2111508;21;12;3;2; 
282;12;2111508;21;12;3;2; 
283;1;2111508;21;4;1;2; 
283;2;2111508;21;4;2;1;400
283;3;2111508;21;4;3;2; 
283;4;2111508;21;4;3;2; 
284;1;5103403;51;4;1;1;300
284;2;5103403;51;4;3;2; 
284;3;5103403;51;4;3;2; 
284;4;5103403;51;4;3;2; 
285;1;5218508;52;5;1;2; 
285;2;5218508;52;5;2;1;800
285;3;5218508;52;5;3;2; 
285;4;5218508;52;5;3;2; 
285;5;5218508;52;5;3;2; 
286;1;5218508;52;4;1;2; 
286;2;5218508;52;4;2;1;400
286;3;5218508;52;4;3;2; 
286;4;5218508;52;4;4;2; 
287;1;2605608;26;3;1;1;90
287;2;2605608;26;3;2;2; 
287;3;2605608;26;3;3;2; 
288;1;2605608;26;5;1;1;134
288;2;2605608;26;5;2;1;80
288;3;2605608;26;5;3;2; 
288;4;2605608;26;5;3;2; 
288;5;2605608;26;5;3;2; 
289;1;1501808;15;6;1;1;390
289;2;1501808;15;6;2;1;150
289;3;1501808;15;6;3;2; 
289;4;1501808;15;6;3;2; 
289;5;1501808;15;6;3;2; 
289;6;1501808;15;6;4;2; 
290;1;2105302;21;4;1;2; 
290;2;2105302;21;4;2;1;400
290;3;2105302;21;4;3;1;255
290;4;2105302;21;4;3;1;255
291;1;2304707;23;6;1;1;284
291;2;2304707;23;6;2;2; 
291;3;2304707;23;6;3;2; 
291;4;2304707;23;6;3;2; 
291;5;2304707;23;6;3;2; 
291;6;2304707;23;6;5;2; 
292;1;2304707;23;8;1;1;120
292;2;2304707;23;8;2;2; 
292;3;2304707;23;8;3;2; 
292;4;2304707;23;8;3;2; 
292;5;2304707;23;8;3;2; 
292;6;2304707;23;8;3;2; 
292;7;2304707;23;8;9;2; 
292;8;2304707;23;8;6;2; 
293;1;2304707;23;6;1;2; 
293;2;2304707;23;6;2;1;50
293;3;2304707;23;6;3;2; 
293;4;2304707;23;6;3;2; 
293;5;2304707;23;6;3;2; 
293;6;2304707;23;6;4;2; 
294;2;2304707;23;6;2;1;9999,99
294;1;2304707;23;6;1;1;112
294;3;2304707;23;6;4;1;545
294;4;2304707;23;6;3;2; 
294;5;2304707;23;6;3;2; 
294;6;2304707;23;6;3;2; 
295;1;2304707;23;4;1;1;112
295;2;2304707;23;4;2;1;40
295;3;2304707;23;4;3;2; 
295;4;2304707;23;4;3;2; 
296;1;2304707;35;6;1;1;68
296;2;2304707;35;6;2;2; 
296;3;2304707;35;6;4;2; 
296;4;2304707;35;6;4;2; 
296;5;2304707;35;6;4;2; 
296;6;2304707;35;6;3;2; 
297;1;2304707;23;6;1;1;112
297;2;2304707;23;6;8;1;545
297;3;2304707;23;6;8;1;545
297;4;2304707;23;6;2;1;40
297;5;2304707;23;6;3;2; 
297;6;2304707;23;6;3;2; 
298;1;2304707;23;1;1;1;118
299;1;2304707;23;3;1;1;90
299;2;2304707;23;3;2;3;100
299;3;2304707;23;3;3;2; 
300;1;2304707;23;6;1;1;185
300;2;2304707;23;6;3;2; 
300;3;2304707;23;6;3;2; 
300;4;2304707;23;6;3;2; 
300;5;2304707;23;6;3;2; 
300;6;2304707;23;6;3;2; 
301;1;2304707;23;8;1;1;160
301;2;2304707;23;8;3;2; 
301;3;2304707;23;8;4;2; 
301;4;2304707;23;8;3;2; 
301;5;2304707;23;8;3;2; 
301;6;2304707;23;8;3;2; 
301;7;2304707;23;8;5;2; 
301;8;2304707;23;8;5;2; 
302;1;2304707;23;5;1;1;134
302;2;2304707;23;5;2;1;415
302;3;2304707;23;5;3;2; 
302;4;2304707;23;5;3;2; 
302;5;2304707;23;5;3;2; 
303;1;2905206;29;4;1;1;80
303;2;2905206;29;4;2;3;40
303;3;2905206;29;4;3;2; 
303;4;2905206;29;4;3;2; 
304;1;2905206;29;4;1;1;90
304;2;2905206;29;4;2;1;250
304;3;2905206;29;4;3;2; 
304;4;2905206;29;4;4;3;100
305;1;2306801;23;2;1;1;268
305;2;2306801;23;2;2;1;100
306;1;2306801;23;4;1;1;589
306;2;2306801;23;4;4;1;80
306;3;2306801;23;4;3;2; 
306;4;2306801;23;4;3;2; 
307;1;2306801;23;4;1;1;382
307;2;2306801;23;4;2;1;200
307;3;2306801;23;4;3;2; 
307;4;2306801;23;4;3;2; 
308;1;2306801;23;6;1;1;44
308;2;2306801;23;6;2;1;400
308;3;2306801;23;6;4;2; 
308;4;2306801;23;6;4;2; 
308;5;2306801;23;6;3;2; 
308;6;2306801;23;6;3;2; 
309;1;5103403;51;5;1;1;540
309;2;5103403;51;5;2;1;180
309;3;5103403;51;5;3;2; 
309;4;5103403;51;5;3;2; 
309;5;5103403;51;5;3;2; 
310;1;5002704;50;6;1;1;200
310;2;5002704;50;6;7;1;200
310;3;5002704;50;6;8;2; 
310;4;5002704;50;6;3;2; 
310;5;5002704;50;6;3;2; 
310;6;5002704;50;6;3;2; 
311;1;5002704;50;5;1;1;101
311;2;5002704;50;5;4;2; 
311;3;5002704;50;5;4;2; 
311;4;5002704;50;5;3;2; 
311;5;5002704;50;5;2;1;200
312;1;4123808;41;6;1;1;204
312;2;4123808;41;6;3;1;70
312;3;4123808;41;6;3;1;70
312;4;4123808;41;6;3;1;70
312;5;4123808;41;6;3;1;70
312;6;4123808;41;6;3;1;70
313;1;4119905;41;5;1;2; 
313;2;4119905;41;5;2;1;700
313;3;4119905;41;5;3;2; 
313;4;4119905;41;5;3;2; 
313;5;4119905;41;5;3;2; 
314;1;5216908;52;3;1;1;90
314;2;5216908;52;3;2;1;545
314;3;5216908;52;3;3;2; 
315;1;2903508;29;2;1;1;70
315;2;2903508;29;2;3;2; 
316;1;2605608;26;5;1;1;134
316;2;2605608;26;5;2;2; 
316;3;2605608;26;5;3;2; 
316;4;2605608;26;5;3;2; 
316;5;2605608;26;5;3;2; 
317;1;1500107;15;6;1;1;123
317;2;1500107;15;6;2;1;550
317;3;1500107;15;6;3;2; 
317;4;1500107;15;6;3;2; 
317;5;1500107;15;6;8;2; 
317;6;1500107;15;6;8;2; 
318;1;1500107;15;5;1;1;112
318;2;1500107;15;5;2;1;300
318;3;1500107;15;5;3;2; 
318;4;1500107;15;5;3;2; 
318;5;1500107;15;5;3;2; 
319;1;1500107;15;8;1;1;280
319;2;1500107;15;8;2;2; 
319;3;1500107;15;8;3;2; 
319;4;1500107;15;8;3;2; 
319;5;1500107;15;8;3;2; 
319;6;1500107;15;8;3;2; 
319;7;1500107;15;8;3;2; 
319;8;1500107;15;8;3;2; 
320;1;1500107;15;5;1;1;68
320;2;1500107;15;5;2;1;545
320;3;1500107;15;5;4;2; 
320;4;1500107;15;5;5;2; 
320;5;1500107;15;5;5;2; 
321;1;1500107;15;5;1;1;134
321;2;1500107;15;5;2;1;450
321;3;1500107;15;5;3;2; 
321;4;1500107;15;5;3;2; 
321;5;1500107;15;5;3;2; 
322;1;1500107;15;5;1;1;312
322;2;1500107;15;5;4;1;100
322;3;1500107;15;5;4;2; 
322;4;1500107;15;5;3;2; 
322;5;1500107;15;5;3;2; 
323;1;1500107;15;4;1;1;301
323;2;1500107;15;4;8;1;200
323;3;1500107;15;4;4;2; 
323;4;1500107;15;4;3;2; 
324;1;1500107;15;4;1;1;218
324;2;1500107;15;4;8;1;60
324;3;1500107;15;4;3;2; 
324;4;1500107;15;4;3;2; 
325;1;1500107;15;11;1;1;412
325;2;1500107;15;11;2;3;540
325;3;1500107;15;11;4;1;200
325;4;1500107;15;11;4;2; 
325;5;1500107;15;11;4;2; 
325;6;1500107;15;11;4;1;540
325;7;1500107;15;11;5;2; 
325;8;1500107;15;11;5;2; 
325;9;1500107;15;11;5;2; 
325;10;1500107;15;11;5;2; 
325;11;1500107;15;11;8;2; 
326;1;1500107;15;3;1;1;312
326;2;1500107;15;3;3;2; 
326;3;1500107;15;3;3;2; 
327;1;1500107;15;12;1;1;300
327;2;1500107;15;12;2;1;100
327;3;1500107;15;12;4;2; 
327;4;1500107;15;12;4;2; 
327;5;1500107;15;12;4;1;100
327;6;1500107;15;12;3;2; 
327;7;1500107;15;12;3;2; 
327;8;1500107;15;12;5;2; 
327;9;1500107;15;12;5;2; 
327;10;1500107;15;12;5;2; 
327;11;1500107;15;12;5;2; 
327;12;1500107;15;12;5;2; 
328;1;1500107;15;4;1;1;401
328;2;1500107;15;4;2;2; 
328;3;1500107;15;4;4;1;100
328;4;1500107;15;4;3;2; 
329;1;2311801;23;3;1;1;220
329;2;2311801;23;3;3;2; 
329;3;2311801;23;3;3;2; 
330;1;2311801;23;5;1;1;112
330;2;2311801;23;5;2;1;545
330;3;2311801;23;5;3;2; 
330;4;2311801;23;5;3;2; 
330;5;2311801;23;5;3;2; 
331;1;3526001;35;5;1;2; 
331;2;3526001;35;5;2;1;900
331;3;3526001;35;5;3;2; 
331;4;3526001;35;5;3;2; 
331;5;3526001;35;5;3;2; 
332;1;3526001;35;4;1;2; 
332;2;3526001;35;4;2;1;1200
332;3;3526001;35;4;4;2; 
332;4;3526001;35;4;3;2; 
333;1;2605608;26;3;1;1;112
333;2;2605608;26;3;3;2; 
